id,time,cosine,jaccard,words_cosine,sum_sim,content
夏*,2020/2/20 下午4:56:54,0.856678902,0.152380952,0.946439501,0.725484714,我认为用到了序数尺度。首先序数尺度将事物依其特征或属性的大小、或多少的程度，排成顺序或等级，重和轻它们之间存在着一定的比较关系，只有通过与判定的标准进行比较才能确定属于哪一类的病人，高于标准为重，低于标准为轻。从这里说，感觉是用到了序数尺度。但是我觉得比例尺度应该具有序数尺度的比较属性才能够进行运算，同时它也应具有名义尺度的符号意义表示属性，不然不知道运算出来的结果代表了什么，没有多大的意义。
李*秀,2020/2/20 下午5:02:41,0.760553879,0.096385542,0.922207274,0.675338492,我认同这个看法，因为距离尺度没有确定的零点位置，比如温度，在以零为界限下，可以有零下温度的表示；但在比例尺度中，有绝对零度的距离值，比如表示物体的长度时，若为0或者负值，就不存在这个物体了，更别谈是否有长度。
李*格,2020/2/20 下午5:15:56,0.727572854,0.051282051,0.910883929,0.650155691,对于名义尺度还有其他变量，比如地区（城市与农村），班级等。在用SPSS等进行操作时，我们无法对名义变量直接进行运算，便需要编码为0，1等数值。
李*格,2020/2/20 下午5:20:36,0.689309543,0.052631579,0.897307369,0.634138965,对的，距离尺度可以为负，而比例尺度有绝对零点，在我的理解看来，它相当于一个界限，不能存在负值。
李*格,2020/2/20 下午5:38:08,0.856921794,0.138888889,0.934005002,0.715955172,1）名义尺度。其数值仅具有符号意义。比如我们经常会看到实验研究，对组别进行分类与赋值。（2）序数尺度。多用于某种现象的排序，可以比较大小，但不能进行四则运算。比如成绩排名，我们根据成绩进行赋值，分为优良中差四个等级，这就算是一种序数尺度，但其自身不能进行四则运算，成绩可以。（3）距离尺度。也称为间隔尺度，是指数值间的距离（间隔），具有加法性。距离尺度要求具有等价的单位，但不要求确定的零点位置。（4）比例尺度。是一种具有绝对零值的距离尺度值。如身高体重等
李*格,2020/2/20 下午5:46:43,0.779195904,0.1,0.92577023,0.682684091,1）名义尺度。一般可对变量进行分类，T检验或者方差检验，可将名义尺度的变量作为分组变量。（2）序数尺度。序数尺度最常见的就是对成绩进行重新编码，分为优良中差。（3）距离尺度。可进行均值、标准差、相关系数等各种数据统计处理。（4）比例尺度。对比例尺度的数字可进行各种数据统计处理。
李*格,2020/2/20 下午5:51:14,0.742321033,0.048780488,0.908343042,0.651946901,我们根据变量的测度等级，将其分为类别变量，等级变量，间距变量，比距变量这四类，其实理解起来和老师讲的四种尺度是一样的意思。那么，变量和尺度可以之间可以画一个等号吗？还是说，尺度是变量的一个赋值标准。关于什么是变量，什么是尺度，不是很能理解。
李*格,2020/2/20 下午5:52:32,0.389855397,0.029411765,0.905836367,0.557734974,二项式检验是怎么样一种分析方法，能具体解释一下吗？
李*格,2020/2/20 下午5:55:57,0.66879724,0.1,0.910234052,0.647316336,关于四种尺度可用的统计分析方法总结得很好哎！序列相关是指相关性分析吗，能解释下什么是序列相关吗
杜*,2020/2/20 下午9:18:11,0.833528883,0.123809524,0.946210146,0.712439675,1.名义尺度定义：名义尺度的数量仅具有符号意义。特点：不能进行运算、比较大小、排序、变量必须相互排斥（非彼即此）。实例：性别的编号、班级的编号、居住的区域等。2.序数尺度定义：序数尺度的数量仅具有排序意义。特点：只能比较运算，不能进行运算。实例：名次、百分等级、年级等。3.距离尺度定义：距离尺度的数量表示距离单位等价。特点：只能进行加减运算、可以算平均值，不能进行乘除运算，无零点。实例：温度、年度、智商等。4.比例尺度定义：比例尺度的数量表示距离单位等价，还有绝对零点。特点：可以进行加减乘除运算，数值之间有相等的比例。实例：人的身长、体重，学习所用的时间、声音高度等。
杜*,2020/2/20 下午9:24:55,0.772236225,0.104651163,0.924068207,0.681255951,名义尺度——统计类别数、卡方、二项式检验、频率分析。序数尺度——求序位、顺序关系、方差分析。距离尺度——算术平均、标准方差、相关系数、T检验、因子分析。比例尺度——各种统计分析。
施*,2020/2/21 上午10:00:53,0.826247257,0.150442478,0.937740443,0.713042655,"名义尺度：（1）定义：依据不同的特征和属性，将调查对象分类，即表示个体在属性或类别上的不同。（2）特点：通过名义尺度表示出来的数值仅仅是识别和分类调查对象的符号或编码，不能用作数学运算，不可以比较大小，也没有顺序关系。（3）举例：“性别”，“男性”用数值1表示；“女性”用数值2表示，或者是婚否、宗教信仰分类等。序数尺度：（1）定义：能够对对象的属性和特征进行识别，并将特征的大小或多少程度按某种逻辑顺序进行比较与排序。（2）特点：数值有顺序，可以比大小，但不能进行四则计算，主要数学特征是＞或＜。（3）举例：生产产品分为优等品、合格品、次品，那么优等品的等级高于合格品，合格品的等级高于次品；社会阶层按照上层、中层、下层，这也是一种由高到低的等级排序。距离尺度：（1）定义：不仅能反映调查对象的类别和序列，而且可以对对象类别或次序之间间距进行测度，计算出它们之间的距离，尺度上数值相等的距离代表被测性质的相等值，即区间尺度。（2）特点：没有绝对零点，即0并不代表“无”，数值有顺序，可比较大小作出差值，且差值是有意义的，可以做加减运算,不能做乘除运算。（3）举例：考试分数，可将90~100归为一档；80~90归为一档；70~80归为一档；60~70归为一档。比例尺度：（1）定义：除了具备以上三种尺度的全部性质外，还可以测量不同变量之间的比例。（2）特点：要求有一个绝对的、固定的、而非任意规定的零点。具有测量单位，不仅可以加减，也可以作乘除的运算。（3）举例：长度、体积等"
施*,2020/2/21 上午10:05:42,0.626629123,0.059701493,0.919498876,0.631332092,不仅写了四种测定尺度的定义，还分析了所测得的变量如何进行相关性分析，很全面！
裴*旭,2020/2/21 上午10:08:00,0.653051649,0.058823529,0.908108671,0.63202313,我认为尺度是对数据之间的比如顺序、属性等等的测度，和变量并不是一样的意思，某种测量尺度下的数据才是变量吧
于*,2020/2/21 上午10:13:19,0.817429183,0.086956522,0.921846234,0.687019543,温度是距离尺度，它可以取负值，无绝对零点，数据分析上不能进行乘除，但是从举例的这个，“例如开氏温度，你可以说20K比10K高，且高10K，而且20K是10K的二倍”，将数据相乘了。疑问：是否界定一个数据是距离尺度还是比例尺度，比较的条件上有优先级，还是说满足一个条件即可，拿温度来说，就是无绝对的零点，可以是负值，是整数，这里有一些疑惑。
何*,2020/2/21 上午10:23:58,0.693689002,0.097222222,0.912374426,0.653915019,我觉得不能画等号，变量的等级划分是对于数据而言来划分的，而尺度的等级是针对教育信息的数量来划分的，数据是信息的素材，所以我认为不能画等号。
裴*旭,2020/2/21 上午10:27:38,0.782290938,0.120879121,0.930851004,0.691218017,我认为用到了距离尺度。因为距离尺度的数据可以用众数、中位数或者算术平均值来描述，数据具有顺序数据的性质，测量结果表现为数值，可以进行加或减的运算。我觉得对于患者人数的比较运用加减运算即可，不需要用到比例尺度
于*,2020/2/21 上午10:35:54,0.783839485,0.056818182,0.923650163,0.671989498,赞同裕如的观点，从实验研究的角度思考，何种尺度的数据一般不是我们去选择的，而是作为变量，选择合适的统计方法，有目的的进行相关分析，最后像裕如说的那样，进行相关的结论研究
何*,2020/2/21 上午10:42:28,0.652024364,0.044117647,0.905674711,0.626872859,总结的很好，很有条理，如果以表格的形式呈现可能效果会更好哦
于*,2020/2/21 上午11:13:01,0.781215731,0.163265306,0.933933593,0.703087056,看了你的问题和大家的评论，我好像明白了自己的疑惑——关于距离尺度和比例尺度数据的关系和区分，距离尺度是无绝对的零点的，可以进行数据的处理，是取整数的数据，比例尺度数据有绝对的零点，可以取小数，可以进行各种统计计算，不满足比例尺度任意一条件的数值型数据，就是比例数据。针对数值型数据，若数据值均为正整数，是否比例尺度的数据就同数值型数据无区分了呢？SPSS中对这两种尺度的数据并没有明确的区分。从数据分析的角度：我们可以将数值型的数据转化成序数尺度的数据，例如：学生的成绩“60以下”、“60—80”、“80—100”划分成用数字“1”“2”“3”代表的“不及格”“良好”“优秀”，高级测度等级能转化为低测度等级，比例尺度数据可以转化为距离尺度，进而进行相关研究。
