id,time,key
林*如,2020/2/19 下午1:39:51,患者 轻症 重症 尺度 用到 人数 统计 只用 比例 疫情 觉得 分别 运算 进行 解释 序数 分为 分类 得到 意义 情况 比较 数据 球形 现实意义 环节 现场 理清 现实 理查 理想气体 现象 班长 理解 理想 现金 班级 班主任 率高 环境温度 环境污染 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态
梁*玲,2020/2/19 下午4:50:10,用到 序数 人数 尺度 偏重于 应该 数值 轻症 重症 排列 觉得 排序 顺序 进行 环节 班级 现场 现实 现实意义 现象 现金 环境温度 班主任 理想 班长 理论 球形 理解能力 理想气体 环境 理查 理清 理解 理解力 环境污染 率越 率高 率随 特异 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况
林*如,2020/2/19 下午5:10:51,有重 轻之 排序 解答 用到 是不是 同学 觉得 收集 名义 尺度 数据 班级 班主任 现象 现金 现实意义 现实 现场 环节 班长 一一对应 球形 理想 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 理想气体 环境污染 环境温度 独特 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独立
郭*,2020/2/19 下午7:52:48,轻症 重症 鉴别 特征 患病 某种程度 测量 定序 疫情 比较 尺度 用到 又称 分成 属性 只能 对象 觉得 类别 能够 进行 序数 方式 分为 率低 理查 班级 班长 状态 状图 状况 球形 理想 理想气体 特质 率来 理清 理解 特色化 特点 特殊 理解力 理解能力 理论 犹豫 独特 班主任 独立 率越 率较
汪*,2020/2/20 下午3:44:14,患者 疑似 病人 男性 女性 重症 量化 分成 名义 应该 采用 方式 分为 理解 尺度 现象 班级 现实意义 现金 现实 现场 班主任 理想 班长 球形 环境温度 理想气体 理查 理清 理解力 理解能力 理论 理论值 甚少 甚远 环节 率较 环境污染 犹豫 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态
夏*,2020/2/20 下午4:56:54,尺度 序数 属性 标准 用到 比较 为重 运算 低于 病人 排成 高于 意义 具有 判定 感觉 知道 事物 特征 符号 属于 代表 觉得 名义 能够 进行 应该 顺序 认为 存在 一定 比例 确定 关系 程度 表示 班主任 班级 一一对应 班长 球形 理想 理想气体 理查 理清 理解 现象 现金 环境 现实意义
裴*旭,2020/2/21 上午10:27:38,用到 尺度 运算 数据 距离 患者 中位数 算术 人数 性质 即可 表现 平均值 运用 加减 觉得 描述 数值 顺序 认为 测量 比例 需要 比较 具有 进行 球形 现实 理解能力 理解力 理解 理清 环节 现场 现象 现实意义 理想 现金 理查 班主任 班级 理想气体 班长 一一对应 环境温度 环境污染 特征参数 特性 特殊 特点
刘*佳,2020/2/25 上午11:32:09,距离 运用 尺度 觉得 零点 严谨 负值 算法 人数 位置 减少 适合 加减 运算 具有 状图 理想 现场 现实 现实意义 现象 现金 班主任 班级 班长 球形 理想气体 环节 特征参数 特征分析 理查 特征函数 理清 理解 理解力 特征 理解能力 理论 特性 环境温度 状态 率低 状况 犹豫 独特 独立 独立性 狭隘 猜测 特质
冯*珂,2020/2/21 下午8:35:58,患者 尺度 代表 觉着 类别 应该 统计 关心 轻症 比例 重症 用到 计量 人数 符合 数量 现金 班长 现象 现实意义 现实 班主任 现场 班级 理查 球形 理想 理想气体 环境温度 理清 理解 理解力 理解能力 理论 理论值 环节 率较 环境污染 环境 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图
吴*凡,2020/2/24 下午9:23:53,轻症 重症 尺度 将人 只分 名义 分为 男性 距离 女性 患者 同理 即可 做出 加减 数量 区别 平均 记录 相互 使用 认为 需要 比较 班主任 现金 现象 现实意义 理想 班级 班长 球形 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 现实 一一对应 现场 环节 特点 特色化 特质 状况 状图
刘*佳,2020/2/25 上午11:29:32,尺度 病人 运用 序数 排序 类别 再对 轻症 比例 重症 规定 标准 进行 应该 分为 认为 意义 具有 计算 现象 现场 环节 环境温度 现实 环境污染 现实意义 理解 现金 班主任 班级 理清 球形 环境 理想 理解力 理想气体 理查 班长 一一对应 率高 状态 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质
王*宇,2020/2/26 上午11:46:46,尺度 名义 序数 计量 获得 高于 是不是 觉得 因素 应该 认为 理解能力 理论值 环境温度 环节 现场 现实 现实意义 现象 甚远 甚少 现金 班级 班主任 班长 球形 理想 环境污染 理论 理想气体 理查 理清 理解 理解力 一一对应 率较 环境 率高 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫
张*璟,2020/2/26 下午7:41:56,重症 用到 划分 柱状图 状图 会用饼 序数 不易 占比 认为 减去 意义 均值 轻症 表示 尺度 差距 衡量 标准差 排序 通常 方式 存在 关系 计算 理论 球形 班主任 甚远 班级 班长 理想气体 甚少 理想 理解能力 理查 理清 现象 理论值 理解 理解力 现金 环境污染 现实意义 现实 特色化 特质 状况 状态 犹豫
王*娇,2020/2/19 下午2:28:21,尺度 数字 距离 比例 名义 数值 处理 间隔 具有 表示 序数 统计 要求 存贮 数别 身长 指数值 算术 绝对零度 加法 又称 计算 带来 排列 位置 四则运算 现象 体重 平均值 很大 等价 标准差 方便 教育 符号 单位 零点 进行 顺序 相关系数 信息 意义 确定 比较 涵盖 测试题 测试项目 球形 理想 理想气体
梁*玲,2020/2/19 下午4:54:06,娇娇 数值 有点 数据处理 同学 具体 序数 处理 理解 比较 尺度 分析 球形 一一对应 班长 理想 班主任 现金 现象 现实意义 现实 班级 理查 理想气体 理清 理解力 理解能力 理论 理论值 甚少 甚远 生产 生平 生态 生态系统 现场 环境污染 环节 独立 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特
王*娇,2020/2/27 下午3:33:48,处理 统一 群体 在于 班级 数据 成绩 同学 属于 排序 数值 分为 理解 比较 学生 进行 甚远 生产 现场 现实 现实意义 现象 现金 理解力 班主任 理论值 甚少 理清 理解能力 理论 班长 球形 理想 环节 理想气体 理查 一一对应 环境 环境温度 环境污染 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫
王*宇,2020/2/26 下午12:53:38,数值 处理 断句 删除 回到 回复 整体 排序 进行 序数 是否 理解 尺度 班主任 现金 一一对应 班长 现象 现实意义 现实 班级 理查 球形 理想 理想气体 环节 理清 理解力 理解能力 理论 理论值 甚少 甚远 生产 现场 环境 环境温度 环境污染 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特 独立
郭*,2020/2/19 下午4:14:52,尺度 距离 具有 进行 数字 数量 表示 意义 比例 间隔 编号 单位 零点 名义 运算 位置 等价 摄氏度 类别 数量化 数值 绝对零度 也就是说 性质 处理 原点 乘除 加减 考虑 比较 符号 代表 平均 冠亚军 能够 序数 统计 不用 要求 相关系数 学习 测量 居住 天气 农村 标准偏差 男生 天气预报 女生 比赛
李*格,2020/2/20 下午5:55:57,序列 相关 可用 统计分析 总结 相关性 解释 尺度 方法 分析 现金 现象 现实意义 现实 班主任 现场 班级 一一对应 球形 班长 环境温度 理想 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 环节 率高 环境污染 环境 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特 独立
邓*,2020/2/19 下午4:32:17,尺度 满意 运算 加减 事物 只能 类别 进行 年份 人口 分为 比较满意 分类 存在 摄氏温度 定比 定距 数量化 分组 得知 差值 无法 差别 身高 平行 体重 性别 乘除 定量 属性 测度 准确 数学 代表 名义 序数 顺序 测量 距离 比例 比较 程度 数据 表示 理解能力 理论值 理想 理论 独立 状态
梁*玲,2020/2/19 下午4:45:16,尺度 数据分析 距离 比例 成绩 名义 顺序 算术平均 标准偏差 数别 考试 指数值 具有 编号 数量化 绝对零度 排列 身高 现象 体重 等价 数字 老师 属于 单位 表示 排序 类别 序数 数值 统计 要求 相关系数 处理 信息 测试 比较 关系 数据 学生 进行 答者 算数 率越 率较 率随 率高 环境 环境污染 环境温度
冀*,2020/2/19 下午5:25:08,尺度 运算 进行 距离 数量 类别 乘除 等价 加减 只能 符号 单位 序数 冠军 标准偏差 意义 天气预报 高考 比例 二项式 比较 身长 表示 具有 编号 方差分析 比率 四则运算 体重 数据分析 温度 序列 用来 检验 平均 排序 名义 数值 统计 相关系数 分类 学习 处理 时间 相关 方法 分析 理清 理解 球形
于*,2020/2/26 下午3:07:42,一凡 回复 希望 尺度 温度 同学 给出 解释 距离 比例 问题 现实 班级 现实意义 现象 现场 现金 班主任 一一对应 班长 球形 环节 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 理想 环境污染 环境温度 环境 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特
李*格,2020/2/20 下午5:52:32,二项式 检验 具体 分析方法 理想 环境温度 环节 现场 现实 现实意义 现象 现金 班主任 班级 班长 球形 一一对应 理想气体 环境污染 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 生平 生态 理查 率高 环境 状态 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 犹豫 生成 独特 独立 独立性
胡*佳,2020/2/24 下午3:32:42,举得 方便 例子 对应 概念 理解 尺度 现象 班级 班主任 现金 一一对应 现实意义 现实 现场 环节 环境温度 班长 理想气体 球形 理想 环境 理查 理清 理解力 理解能力 理论 理论值 甚少 甚远 环境污染 率随 率高 生平 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特 独立 独立性
周*,2020/2/27 上午2:00:01,尺度 独特 相比 比例 整理 优势 表格 数据分析 清晰 能够 序数 距离 理想气体 现实意义 现象 现金 班主任 班级 班长 球形 理想 理论值 甚少 理查 理清 生产 现场 甚远 理解 理解力 理解能力 理论 现实 环境温度 环节 生态 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独立 独立性
冀*,2020/2/27 下午9:23:06,很快 比较简单 优势 尺度 运用 最大 能够 比例 班级 现金 班主任 球形 现象 现实意义 现实 现场 班长 一一对应 理想 理想气体 环境温度 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 环节 环境 环境污染 生平 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特 独立 独立性
胡*佳,2020/2/19 下午5:33:36,尺度 测定 运算 数值 使用 对象 对应 表示 标为 排队 名义 进行 火车站 取票 顺序 研究 存贮 重量 数别 比例 特定 任意 又称 带来 设定 表现 原点 很大 定量 加减 数字 方便 区别 间隔 教育 属于 符号 特点 类型 范围 序数 是否 距离 信息 意义 时间 比较 程度 理想气体 狭隘
施*,2020/2/21 下午3:06:32,取票 特征 出序 序数 火车站 序号 举得 排成 指正 似乎 尺度 体现 地方 看法 属性 事物 例子 数学 部分 顺序 认为 关系 程度 问题 班级 班主任 现金 现象 一一对应 理想气体 班长 球形 理想 理查 理清 理解 理解力 理解能力 理论 现实意义 环境 现实 现场 特点 特色化 特质 状况 状图 状态 犹豫
胡*佳,2020/2/21 下午9:13:47,例子 人标 排好 可比性 高矮 改成 序号 顺序 感谢 指正 不够 查阅 是不是 深入 身高 更好 知道 发现 资料 了解 序数 相关 尺度 问题 球形 班主任 班级 现金 班长 理清 理想 理想气体 理查 理解 理解力 理解能力 理论 理论值 特殊 甚少 现象 环节 现实意义 现实 状况 特质 状图 状态 犹豫 特色化
刘*凡,2020/2/19 下午9:09:30,尺度 男性 距离 女性 具有 编号 零点 排序 运算 统计 要求 冠军 排名 意义 成为 考试成绩 平均数 指数值 进行 混合 位置 身高 数据 体重 数据分析 标准差 等价 加减 数字 只能 符号 单位 代表 名义 类别 序数 变量 处理 比例 确定 比较 计算 分析 现场 界限 率高 环境 环境污染 环境温度 界线
周*,2020/2/19 下午11:57:00,尺度 区间 度量 赋值 特征分析 提供数据 排序 类别 序数 数据 摄氏 称定 聚类分析 分类 相邻 体系 标以 标准偏差 相关 参数检验 比例 最高 拥有 名称 回归 数量化 真正 实质 调查 保证 又称 方差分析 差别 原点 数据分析 方法 分析 序列 加减 间隔 特征 标准 对象 代表 零点 名义 运算 要求 相同 距离
